time,x,y,z
0.0,-4.820164116329322,-3.4473222814364477,24.93283371588561
0.019999999999999574,-4.594833366594495,-3.709739894489124,23.964854735400504
0.040000000000000924,-4.464222292711592,-4.038479876022698,23.06094949886683
0.0600000000000005,-4.422742262012651,-4.4295424935493735,22.228742548953722
0.08000000000000007,-4.4654686406694015,-4.88275626928376,21.476424199174687
0.09999999999999964,-4.588607302221336,-5.400639053935772,20.813574609879726
0.120000000000001,-4.789670320595172,-5.987250112095739,20.251880132790323
0.14000000000000057,-5.067405803235891,-6.646964386640863,19.805793339703648
0.16000000000000014,-5.421501584238009,-7.383047499117176,19.493124182218974
0.17999999999999972,-5.852054429233205,-8.195884556572599,19.335468975676044
0.20000000000000107,-6.358770007530165,-9.080713807274245,19.358280381158124
0.22000000000000064,-6.939842226686623,-10.024771839836413,19.590241052072255
0.2400000000000002,-7.590466506931943,-11.003912525249225,20.061442906223444
0.2599999999999998,-8.300986637308704,-11.979073305450761,20.799739969678026
0.27999999999999936,-9.05478706228379,-12.893481196941542,21.824655119798987
0.3000000000000007,-9.826249990889526,-13.672190999237655,23.138601206869154
0.3200000000000003,-10.579388416723365,-14.226158206072904,24.71619947016863
0.33999999999999986,-11.268065702176443,-14.463010613037008,26.494208148089108
0.35999999999999943,-11.838825426604389,-14.305136986480424,28.36660753134924
0.3800000000000008,-12.236981263241853,-13.71222054285524,30.19027265569688
0.40000000000000036,-12.415557400712622,-12.70089068906784,31.804507564262643
0.41999999999999993,-12.345134956695755,-11.35181680205095,33.061744416934445
0.4399999999999995,-12.021456695163032,-9.797740158931193,33.859500547223604
0.46000000000000085,-11.467793634690182,-8.19464115834023,34.160654973891205
0.4800000000000004,-10.730907179284417,-6.68716316462075,33.993897085202
0.5,-9.87202821834717,-5.381862402273974,33.43616967356552
0.5199999999999996,-8.956049969427626,-4.336274635961722,32.58687370650381
0.5400000000000009,-8.042184269870416,-3.563130145031922,31.54462924907144
0.5600000000000005,-7.178012187537736,-3.043357068479964,30.39275712605008
0.5800000000000001,-6.397228246085191,-2.7408640367777464,29.19399798970928
0.5999999999999996,-5.7202628313556465,-2.614614263671268,27.99165442571616
0.620000000000001,-5.156588889383338,-2.6264644808025426,26.813753974337004
0.6400000000000006,-4.7076567065704165,-2.745160962477366,25.677762972319712
0.6600000000000001,-4.369749547547664,-2.9476218108589656,24.594606735671263
0.6799999999999997,-4.136388695653288,-3.218630588336181,23.571638749224594
0.7000000000000011,-4.000167997525579,-3.5497746861094566,22.614673687659376
0.7200000000000006,-3.9540338968236353,-3.9381426667816384,21.729349809248287
0.7400000000000002,-3.9920972403435724,-4.385040282197693,20.922090051140238
0.7599999999999998,-4.110074920383592,-4.894814967349508,20.20086710649636
0.7799999999999994,-4.3054473469588,-5.473767397083282,19.57590961167062
0.8000000000000007,-4.577391284070875,-6.129056236342877,19.06042351976561
0.8200000000000003,-4.926514873391895,-6.867451135283559,18.671342643358216
0.8399999999999999,-5.354385622109146,-7.69374749041656,18.43005345916686
0.8599999999999994,-5.862808926568423,-8.608632235790445,18.36294003508011
0.8800000000000008,-6.452782330694295,-9.605795312227322,18.501451002192283
0.9000000000000004,-7.123034247701332,-10.66816748665366,18.88118414550762
0.9199999999999999,-7.868071094497594,-11.763409673494685,19.53924208238927
0.9399999999999995,-8.675734441604305,-12.839276367195662,20.508919940201995
0.9600000000000009,-9.524453795771384,-13.820306355855944,21.810855612231
0.9800000000000004,-10.38071450249404,-14.608377714749027,23.440497558162747
1.0,-11.197706233626622,-15.090458716752536,25.353543763283938
1.0199999999999996,-11.916531618223067,-15.156353539624812,27.45387613642869
1.040000000000001,-12.471352444758926,-14.725980045573936,29.591361437574818
1.0600000000000005,-12.798974715607917,-13.77956323978274,31.57692856441548
1.08,-12.851464186793681,-12.377939777649466,33.21668753584139
1.0999999999999996,-12.608148925249457,-10.659776066435912,34.356153941124624
1.120000000000001,-12.08236519833124,-8.81184281779901,34.916646513978776
1.1400000000000006,-11.319825317840738,-7.02325016844836,34.9073260432923
1.1600000000000001,-10.389040528196125,-5.443537892166239,34.40917067976141
1.1799999999999997,-9.3675743771601,-4.160446278797019,33.5418322919238
1.200000000000001,-8.328947767911615,-3.2004961107663576,32.42991616892471
1.2200000000000006,-7.33360125898522,-2.5446956367371563,31.180201934810142
1.2400000000000002,-6.424908067994926,-2.148710645969602,29.872404059019267
1.2599999999999998,-5.629356559540696,-1.9599798475385395,28.55992701427252
1.2799999999999994,-4.959261803955432,-1.9289244984771126,27.275476245941178
1.3000000000000007,-4.416479082947933,-2.0146227855041996,26.0376289916844
1.3200000000000003,-3.9960813107473423,-2.1865934572361336,24.856381241867307
1.3399999999999999,-3.689463188491675,-2.424360433209193,23.73711387476222
1.3599999999999994,-3.4866954232360707,-2.7160214092089863,22.683155647274127
1.3800000000000008,-3.3781610550339805,-3.0565565692921846,21.697356275832703
1.4000000000000004,-3.3555951959761336,-3.446249319202363,20.78306840606796
1.42,-3.4126726996566883,-3.889356983621182,19.944840269547385
1.4399999999999995,-3.5452726075249386,-4.393033340673804,19.189020356853174
1.4600000000000009,-3.751517283220342,-4.966425813934551,18.524399287739634
1.4800000000000004,-4.031647439185704,-5.619819284437788,17.96296049667927
1.5,-4.387756049914587,-6.36365662786265,17.52076740778437
1.5199999999999996,-4.8233645243115015,-7.207219818727305,17.218964320554104
1.540000000000001,-5.342784931799993,-8.156708358722002,17.08478410510214
1.5600000000000005,-5.950168862723268,-9.212408933759898,17.15231664471839
1.58,-6.648106991919541,-10.364662008916055,17.462559317080856
1.5999999999999996,-7.435624049585058,-11.58847198692603,18.061932293602766
1.620000000000001,-8.305451104278157,-12.83704030155358,18.998041178384987
1.6400000000000006,-9.240599283706189,-14.03538511344287,20.31117799578909
1.6600000000000001,-10.21060224780116,-15.076705007843135,22.020322692660397
1.6799999999999997,-11.168373041627966,-15.825907624646808,24.10399906900234
1.700000000000001,-12.049363986641604,-16.135626508720048,26.479870826176658
1.7200000000000006,-12.775232797307469,-15.877777522392147,28.992078799903553
1.7400000000000002,-13.263753795185893,-14.986222843881235,31.41876634731758
1.7599999999999998,-13.444561722135832,-13.494972318139544,33.50844493372428
1.7799999999999994,-13.27679463044871,-11.549735063012943,35.03957065194435
1.8000000000000007,-12.761888604841651,-9.378823533356917,35.87974604434483
1.8200000000000003,-11.945459681364529,-7.232054267377037,36.01532173582961
1.8399999999999999,-10.90696997977628,-5.316477182627666,35.537882279510754
1.8599999999999994,-9.741680673874324,-3.757535187213552,34.59959677310176
1.8800000000000008,-8.54214515471416,-2.5952383144417857,33.3633171579367
1.9000000000000004,-7.384942842066188,-1.8052528557702912,31.967796262667477
1.92,-6.324624967217664,-1.3279173981989063,30.51367449745795
1.9399999999999995,-5.393726598030988,-1.0928145918374634,29.064928538108827
1.9600000000000009,-4.606405701146596,-1.0343444309855852,27.65751595533149
1.9800000000000004,-3.9634413501535,-1.0990786583657541,26.309065973030197
2.0,-3.4570999640314493,-1.247607680550606,25.026678414938477
2.0199999999999996,-3.075146644340569,-1.4534624566456897,23.812176579699702
2.040000000000001,-2.8038058468591167,-1.700880528529452,22.665235728293535
2.0600000000000005,-2.6297548245318505,-1.9824101180068245,21.585081745624645
2.08,-2.5413453996546265,-2.29681393443933,20.57136818525269
2.0999999999999996,-2.529266010079391,-2.6474270820327495,19.624656334071553
2.120000000000001,-2.586829059189348,-3.040965613234975,18.746761275911794
2.1400000000000006,-2.710026674053504,-3.4867087204292413,17.941117590517383
2.16,-2.897454648854925,-3.9959448883596664,17.21325642986612
2.1799999999999997,-3.1501645767579203,-4.581553906743413,16.571455898187878
2.200000000000001,-3.4714681774971994,-5.25757544361839,16.027613418393205
2.2200000000000006,-3.8666836386434835,-6.038579252841306,15.59837574089528
2.24,-4.342776177686588,-6.938593047075079,15.30653442220482
2.26,-4.9078036337187845,-7.9692586168500865,15.182622111842745
2.280000000000001,-5.570022176639147,-9.136783897843006,15.266493744797383
2.3000000000000007,-6.336449006216197,-10.43717636429032,15.608388884031319
2.3200000000000003,-7.210621334264555,-11.849285411539928,16.26848094596278
2.34,-8.189284893088612,-13.325578059530455,17.31321766925799
2.3599999999999994,-9.25786200064854,-14.781650657093282,18.805989721791015
2.380000000000001,-10.384952984563332,-16.087687811771623,20.789431599396014
2.4000000000000004,-11.516948832500354,-17.068346900770567,23.258212109140526
2.42,-12.575116136736945,-17.520418991302282,26.12627127040324
2.4399999999999995,-13.45874211963093,-17.256073159352052,29.201497814160007
2.460000000000001,-14.0578185479115,-16.16829053513492,32.18940433958314
2.4800000000000004,-14.275647818040323,-14.294513011136983,34.74425437479336
2.5,-14.055625631514275,-11.838991312786137,36.561874255759506
2.5199999999999996,-13.400943833536122,-9.126612741843957,37.473617091309606
2.540000000000001,-12.376772370768435,-6.50356794164106,37.48883596657667
2.5600000000000005,-11.0931317639669,-4.237998727956568,36.76422885476314
2.58,-9.676931921737612,-2.469238422975573,35.526742111491195
2.5999999999999996,-8.245496331645706,-1.2151121623278822,33.99756873280104
2.620000000000001,-6.889868810488048,-0.41313496994961085,32.347877846704364
2.6400000000000006,-5.669373459959036,0.034181819655026334,30.688524034882025
2.66,-4.614318230799023,0.22670178599690669,29.080176469655367
2.6799999999999997,-3.732636822448301,0.2495808825614928,27.549718421673553
2.700000000000001,-3.017266927765249,0.16767073060125723,26.10474712888954
2.7200000000000006,-2.452540003771058,0.026283923710603847,24.743547704535835
2.74,-2.0189854682436623,-0.14541608634689301,23.4608853844097
2.76,-1.6965787650629716,-0.3304987081484165,22.250892394492155
2.780000000000001,-1.466722187045797,-0.5207739069768055,21.108260509277116
2.8000000000000007,-1.3133009110819303,-0.7140377193047067,20.028585074507962
2.8200000000000003,-1.2231197382339207,-0.9120696149265894,19.008358364805975
2.84,-1.1859603018052902,-1.1192783766762384,18.04486844183156
2.8599999999999994,-1.1944327627469256,-1.3418630530317515,17.136119049037717
2.880000000000001,-1.2437404116664939,-1.587363019341191,16.280815968495123
2.9000000000000004,-1.3314334381456863,-1.8644916490643524,15.478437271225397
2.92,-1.4571970251439033,-2.1831705869157285,14.729399650219452
2.9399999999999995,-1.6226976592338789,-2.554699800708981,14.03533954596484
2.960000000000001,-1.8314965833120076,-2.99200931695764,13.399540788192121
2.9800000000000004,-2.0890280010734275,-3.5099386770001013,12.827557721403165
3.0,-2.4026292937973173,-4.125474972435588,12.328104333177617
3.0199999999999996,-2.7815971386164895,-4.8578431095296395,11.914301092265104
3.040000000000001,-3.2372226863512643,-5.728271203094479,11.605391324867782
3.0600000000000005,-3.7827254582234575,-6.75913428504462,11.42903516174522
3.08,-4.432949250759987,-7.971988584847457,11.424236497195023
3.0999999999999996,-5.2035958462049,-9.383740016583772,11.644773838279084
3.120000000000001,-6.109645404174731,-10.999856986067424,12.162576868743798
3.1400000000000006,-7.162452069465309,-12.803301667531569,13.069596687874485
3.16,-8.364866682864342,-14.738094769847061,14.475160599765257
3.1799999999999997,-9.703782275885816,-16.688080211442717,16.493585325566364
3.200000000000001,-11.140073510579478,-18.45590454411272,19.214942582240987
3.2200000000000006,-12.597537418532022,-19.755529602188595,22.65347105259201
3.24,-13.955498034906606,-20.241171306563395,26.678991850748098
3.26,-15.053290376741026,-19.59512296655172,30.96077411725703
3.280000000000001,-15.715257855422506,-17.66799308849571,34.97917384887196
3.3000000000000007,-15.796868383148766,-14.605866483943354,38.150944465910484
3.3200000000000003,-15.236053334406742,-10.860866030560622,40.038280605287596
3.34,-14.081672913040544,-7.039263106541081,40.51794560300947
3.3599999999999994,-12.47992165263922,-3.6727259850234124,39.79206665319926
3.380000000000001,-10.6264635939611,-1.0611276442208508,38.248054585264576
3.4000000000000004,-8.711983302098657,0.7425636596451533,36.28354834716247
3.42,-6.8852403897901535,1.8497209480729107,34.19756835766552
3.4399999999999995,-5.240393845371083,2.437137325634061,32.16649058217478
3.460000000000001,-3.821990441480901,2.6792490444226265,30.26992732690715
3.4800000000000004,-2.6377378214355076,2.7175037951571834,28.528669143514975
3.5,-1.6719891372607483,2.654286445606722,26.93509987228599
3.5199999999999996,-0.8966607638464095,2.5581582294918928,25.471791721177897
3.540000000000001,-0.2788398267629505,2.4722782317259475,24.120745846595018
3.5600000000000005,0.21450036388902677,2.4223494240155414,22.86697314053635
3.58,0.6139342600364773,2.4229427566508988,21.699256143317225
3.5999999999999996,0.9464687997939025,2.4821359237436864,20.60979451332881
3.620000000000001,1.2353352655279977,2.604757547487964,19.593595529223414
3.6400000000000006,1.5003036223044424,2.79458101621159,18.64797753139433
3.66,1.758263017520354,3.0557654531732688,17.77230939372437
3.6799999999999997,2.0239062062025663,3.393770416045633,16.968009804718942
3.700000000000001,2.310419038078357,3.815899759086603,16.23880508660813
3.7200000000000006,2.630116246426872,4.3315612452629,15.591251622931583
3.74,2.994984272884562,4.952259003661193,15.03554623441909
3.76,3.4170951611676084,5.69125747011827,14.586661214297788
3.780000000000001,3.9088422106832317,6.562758963451368,14.265836739729775
3.8000000000000007,4.482917251302303,7.5803128049402275,14.10242079887582
3.8200000000000003,5.151898519743757,8.754019815744503,14.135927211098636
3.84,5.9272481833859665,10.08593339135572,14.41792347603829
3.8599999999999994,6.817433383476114,11.562962100448146,15.012871524365018
3.880000000000001,7.824825479377143,13.14677256499591,15.996244703393481
3.9000000000000004,8.941063282231543,14.761035868367149,17.447163577329473
3.92,10.14087077870759,16.278527469639528,19.43189947745897
3.9399999999999995,11.375105403801435,17.514450335204042,21.975139811895055
3.960000000000001,12.565285095931792,18.237128334301687,25.020337384884023
3.9800000000000004,13.603701774005328,18.2088116646718,28.390805037177376
4.0,14.364156064882307,17.260110260779353,31.77691125641038
4.02,14.725956638801843,15.37676696267814,34.77894431589528
4.040000000000001,14.60671373345044,12.749643934837938,37.012188451115904
4.0600000000000005,13.990828071200694,9.74066830733338,38.23290601790082
4.08,12.938466100912072,6.767589708479226,38.41275568213531
4.1,11.569147801969091,4.171235418754474,37.71763447782334
4.120000000000001,10.028581377666177,2.137803171117122,36.41487226699868
4.140000000000001,8.454876666987262,0.6994118049113272,34.77265347951923
4.16,6.956285157133128,-0.21565629279067725,32.998689459546675
4.18,5.60339165572499,-0.7244908692736334,31.224902540118716
4.200000000000001,4.431994363392924,-0.9473274921524542,29.5203120831847
4.220000000000001,3.451142863888735,-0.9859696697172602,27.91246432964206
4.24,2.652111160135629,-0.9172428514349252,26.40612785292069
4.26,2.016086006206605,-0.7944667904405152,24.995819473223307
4.280000000000001,1.5198512408821347,-0.6520047216972082,23.6727987412018
4.300000000000001,1.1395499387076324,-0.5102544277301241,22.428339503188162
4.32,0.8529128942833902,-0.37997684036591717,21.25490872273918
4.34,0.640388100613686,-0.2656569355801743,20.146346432140902
4.359999999999999,0.4855449245784456,-0.16793843959440916,19.097662959721905
4.380000000000001,0.375038063289287,-0.08529354228643565,18.104751488762293
4.4,0.29833276542517134,-0.01510790311790907,17.164134803296783
4.42,0.24732508283772292,0.04565832578659206,16.272777649228548
4.4399999999999995,0.21594042562967913,0.10010390939267057,15.427960342742342
4.460000000000001,0.19975808198952272,0.1512163773944524,14.62719882288216
4.48,0.19568564549124098,0.201827902538941,13.868196546169358
4.5,0.2016923396782652,0.25464915720015224,13.148817185630206
4.52,0.21660158883697664,0.31235024121143573,12.467070967268688
4.540000000000001,0.23993876179967535,0.37767042845192833,11.821110670877973
4.5600000000000005,0.2718283210147665,0.45354754949519976,11.209235766942042
4.58,0.3129346521212707,0.5432641172149867,10.629905112044906
4.6,0.36444176697841413,0.6506117477737191,10.081760427604436
4.620000000000001,0.4280685448093922,0.7800785169756347,9.563664806527333
4.640000000000001,0.5061178649399927,0.9370661650180683,9.074763161759291
4.66,0.6015596363939102,1.1281456375969194,8.614575293613209
4.68,0.7181494565534359,1.3613605860178777,8.183137900084416
4.700000000000001,0.8605860243124764,1.6465884321997735,7.781220242725269
4.720000000000001,1.0347115053311968,1.9959668588514037,7.410650777630504
4.74,1.2477592655209977,2.424388025090164,7.0748107617579
4.76,1.5086519423166806,2.950049823111681,6.779378204815662
